@relation train

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@data
98.879,98.406,103.13,21.183,2.6503,314.63,64.799,224,3,3
198.15,99.778,62.185,-2.1933,18.802,197.19,669.48,27,35,4
158.28,87.302,58.558,25.938,31.876,214.77,235.26,43,56,4
43.192,46.869,55.304,31.627,20.621,300.39,299.91,1129,2,5
189.88,193.09,199.37,13.597,12.739,133.44,777.69,2411,1,1
11.58,21.557,26.807,22.779,4.49,440.01,456.63,176,5,2
123.31,158.22,94.898,7.4948,32.368,15.673,385.16,49,35,2
133.62,125.69,120.96,0.14677,15.836,345.19,188.75,104,7,3
138.21,121.9,117.38,14.477,14.13,286.28,535.83,29,24,3
171.47,173.76,176.68,-4.0969,23.625,95.248,291.36,238,33,4
145.17,162.58,175.73,3.99,7.2518,189.93,162.87,60,3,5
111.78,105.05,89.012,4.6716,6.9219,160.58,83,81,8,5
76.218,110.41,140.82,30.964,9.7539,449.5,268.44,110,27,5
72.785,36.336,29.302,25.131,2.5805,444.9,184.81,149,3,6
180.76,200.62,233.27,19.461,3.454,63.273,30.691,55,5,1
129.88,164.7,224.74,22.133,2.0138,67.264,599.63,193,4,1
27.5,36.35,21.1,5.4813,13.109,515.73,455.05,40,20,2
6.7733,7.2849,7.6047,23.033,2.8229,441.37,55.959,172,4,2
140.5,142.22,146,16.463,13.686,274.15,158.47,109,22,3
129.41,129.94,132.22,27.344,2.178,373.92,539.21,63,3,3
234.75,207.6,182.96,21.942,3.5619,319.14,783.55,173,7,3
80.629,79.831,86.581,4.5557,9.3156,252.6,755.1,124,41,4
125.33,75.714,57.976,-21.017,41.481,188.43,548.93,42,74,4
61.587,44.508,47.635,-19.579,51.911,135.33,302.79,63,76,4
52.322,56.729,68.564,19.096,7.8483,229.5,361.67,351,3,5
91.905,81.546,66.115,-10.938,25.677,246.06,588.64,262,3,5
65.864,49.019,45.932,15.804,20.31,461.38,290.75,162,31,6
169.87,183.59,216.12,15.01,3.2082,75.432,127.66,1017,4,1
126.86,158.98,210.29,21.134,1.8544,96.586,688.28,111,3,1
36.097,52.194,16.258,2.0615,26.625,498.81,400.34,62,31,2
21.364,31.321,14.529,0.39293,17.969,521.17,241.67,140,20,2
40.295,44.189,27.371,12.646,20.857,392.78,754.1,132,7,2
226.97,185.89,135.68,-3.6168,17.442,363.66,170.6,62,29,3
240.42,201.29,163.08,-13.168,12.223,328.29,511.37,38,18,3
195.74,153.58,129.68,-7.3399,23.608,285.58,167.89,19,46,4
161.97,139.56,125.59,28.406,15.905,252.09,463.34,32,35,4
31.464,25.44,26.536,17.488,11.274,377.81,76.964,84,7,5
44.443,41.095,34.576,9.4411,23.264,377.18,302.51,158,18,5
204.98,214.6,242.92,11.687,3.0347,35.66,176.1,50,3,1
149.59,172.73,216.71,11.325,2.4642,73.57,580.76,172,2,1
108.89,91.639,81.389,-0.63956,15.483,301.56,265.94,36,23,3
79.377,66.493,61.449,6.7339,8.5637,512.06,333.52,69,20,3
114.55,95.188,84.65,5.5494,10.745,455.06,640.29,80,16,3
73.4,67.4,79.4,19.1,15.314,139,195.8,10,35,4
25.68,25.6,37.12,7.2,2.644,282.08,591.72,25,6,4
93.839,87.982,97.661,-4.6457,25.106,186.59,770.48,56,38,4
108.86,122.62,143.71,15.614,2.7199,281.75,447.89,179,4,5
78.969,70.124,71.948,3.5027,4.9326,288.92,137.98,97,9,5
97.721,122.86,156.23,7.2345,4.3087,330.12,655.14,154,8,5
28.418,29.392,37.302,34.852,16.321,366.8,335.61,949,2,6
132.63,132.63,143.69,26.435,4.0603,501.87,473.36,67,9,6
124.4,124.91,129.65,-34.171,16.324,512.67,733.77,43,27,6
176.06,217.8,254,19.606,2.2927,95.644,99.387,649,4,1
151.61,203.57,254,20.682,2.0007,71.519,464.67,129,3,1
60.882,71.049,38.539,4.3046,38.322,511.56,47.137,102,42,2
89.413,87,34.341,2.302,34.881,94.717,757.81,138,77,2
30.264,31.681,21,15.842,15.41,420.39,748.42,72,21,2
232,198.58,173.5,7.2126,33.345,332.17,219.92,12,26,3
143.31,113.47,101.58,2.7467,25.015,453.97,603.78,36,61,3
161.65,165.46,172.03,-15.718,16.834,277.13,305.76,992,10,5
69.274,53.731,47.79,33.602,23.246,424.54,313.43,424,5,5
98.513,48.969,41.251,3.6161,7.6801,573.9,485.35,191,7,6
104.1,136.35,190.25,21.15,2.6471,48.05,54.2,40,3,1
150.4,168.64,207.9,28.774,3.5776,87.518,661.95,342,5,1
40.241,43.954,19.565,11.821,19.601,268.97,17.528,108,37,2
47.882,54.608,19.961,-2.9334,31.911,472.25,789.14,51,64,2
226.85,161.45,108.86,-4.6467,16.206,208.32,284.89,117,15,3
247.69,184.66,133.69,15.31,12.569,358.59,576,29,32,3
237.83,180.16,131.67,17.273,12.192,262.62,645.57,69,10,3
112.68,99.617,98.867,4.0595,11.828,157.55,505.38,60,11,4
115.75,101.13,95.75,-40.575,9.8012,286.13,576.88,8,16,4
141.37,122.1,112.84,19.331,16.714,237.26,702.11,62,19,4
96.861,74.331,76.073,16.594,17.434,83.874,352.66,151,4,5
132.75,118.97,112.96,5.1314,27.062,187.47,341.08,190,2,5
151.78,123.32,105.16,4.6892,36.707,282.36,355.84,464,8,5
132.58,162.7,214.54,18.558,1.8031,49.159,123.16,132,4,1
104.36,136.35,192.81,26.189,2.0396,40.018,763.34,113,3,1
28.077,32.365,26.808,13.644,16.623,211.87,783.91,156,29,2
22.016,28.921,13.413,10.824,13.675,523.3,119.33,63,28,2
237.33,175.22,130.39,-18.264,9.2862,268.11,233.17,18,28,3
230.77,166.9,120.77,12.381,18.434,330.03,630.62,39,23,3
100.59,64.727,48.591,13.74,8.2733,168.59,179.41,22,13,3
108.22,105.85,101.56,4.7127,7.8946,164.67,467.85,54,7,4
65.33,58.737,58.003,13.352,12.199,199.88,221.88,327,47,4
105.83,101.12,91.791,-2.1301,13.381,386.17,475.37,253,33,5
134.2,141.36,143.76,22.731,2.58,287.3,534.43,98,2,5
182.88,167.77,151.08,12.358,28.727,183.02,378.97,301,13,5
125.24,125.57,123.6,-16.576,39.051,522.05,665.4,242,104,6
31.938,20.719,27.156,-11.253,16.947,509.47,716.84,32,33,7
187.1,196.71,210.83,21.096,1.822,84.952,162.73,310,3,1
215.07,213.29,217.59,58.705,9.5298,30.731,757.72,550,0,1
18.602,23.807,23.455,8.2166,7.2415,404.14,125.49,88,8,2
19.33,19.134,24.278,25.062,3.7002,377.52,265.96,97,11,2
113.82,99.529,108.88,15.186,25.353,252.15,291.41,34,27,3
103.66,87.95,94.94,0.82145,22.91,342.15,663.66,100,46,3
56.489,59.311,80.4,3.1044,17.55,190.78,664.18,45,24,4
71.485,70.667,102.79,-3.0617,4.0994,82.364,562,33,2,4
85.966,90.997,111.23,12.777,16.104,235.02,329.49,294,2,5
36.759,36.87,57.87,37.434,8.6195,262.98,222.96,54,11,5
55.727,49.469,53.531,23.326,8.4426,281.37,594.29,143,12,5
32.131,19.209,25.15,33.384,2.1563,426.75,359.85,2044,2,6
182.23,202.23,250.23,26.646,3.6301,94.5,84.692,26,6,1
142.95,178.85,237.56,21.586,2.8089,76.08,539.12,75,6,1
55.916,48.536,27.715,6.1633,35.095,458.56,301.37,179,22,2
55.662,59.266,25.164,-5.5768,38.828,486.46,675.05,207,104,2
216.16,172.04,140.76,-2.047,31.181,292.29,368.95,83,70,3
120.32,104.8,101.2,-16.95,30.752,169.07,424.81,117,6,4
64.785,80.088,110.47,24.213,10.216,147.2,319.97,274,3,5
193.79,207.23,202.54,48.933,49.464,240.88,239.91,56,81,5
87.493,113.53,164.21,15.929,2.615,11.296,128.2,152,5,1
138.92,150.96,182.86,30.664,3.1308,44.755,729.66,302,4,1
44.181,42.597,15.486,-2.2347,14.541,580.93,429.21,72,19,2
87.235,66.714,27.312,8.5255,23.968,580.02,292.35,311,27,2
202.59,140.48,84.551,1.5612,23.566,237.34,117.15,138,3,3
215.32,154.05,106.68,-14.99,16.642,244.32,630.82,22,43,3
84.038,71.385,65.192,-39.361,41.136,64.154,72.808,26,57,4
106.24,92.725,86.02,26.339,10.4,22.098,567.77,102,4,4
172.06,163.31,154.72,23.017,33.133,275.99,254.34,293,20,5
189.75,182.58,174.52,2.9936,21.586,127.36,522.07,69,8,5
115.64,68.511,32.267,-8.914,15.535,320.57,549.61,307,5,5
113.66,144.76,204.6,26.736,2.0031,36.465,144.1,172,3,1
104.42,135.83,200.24,17.144,1.9594,45.338,610.27,139,3,1
243.23,189.68,143.79,9.3915,12.386,188.98,134.45,47,12,3
228.3,155.18,99.494,0.8914,18.257,461.28,724.35,160,42,3
127.82,109.79,103.35,-1.9354,42.089,258.32,692.28,85,54,4
119.21,104.34,99.18,8.4196,39.173,279.61,247.34,61,62,4
140.48,131.09,129.42,6.7711,11.887,110.63,279.12,91,3,4
143.97,178.21,233.01,24.455,1.9976,89.112,134.43,80,4,1
183.05,193.87,220.09,17.656,2.8738,124.94,660.49,293,6,1
49.417,58.306,26.972,8.4343,45.462,479.36,330.09,108,89,2
30.923,42.462,16.846,11.788,17.09,405.69,676.79,39,6,2
33.303,47.121,15.909,24.895,28.637,485.24,13.485,33,27,2
238.13,191.62,156.03,-1.5693,31.916,378.53,163.09,76,57,3
230.06,188.33,160.12,-3.3559,32.055,275.39,649.39,51,56,3
118.51,111.27,114.22,-7.2038,11.043,235.2,297.84,45,21,4
112,107.72,110.76,9.311,7.1654,192.2,589.72,25,12,4
117.64,113.19,116.48,4.7645,12.073,326.17,117.74,101,4,4
157.31,161.88,164.77,4.1561,10.102,271.44,220.85,52,5,5
78.976,72.762,69.833,8.5004,25.678,366.55,214.07,42,5,5
202.76,205.33,198.33,27.327,1.5084,325.54,507.52,67,3,5
126.2,148.17,191.15,10.765,3.6873,190.13,124.62,135,5,1
210.12,208.9,214.96,-1.5108,4.3799,25.358,787.47,215,7,1
105.73,66.03,48.727,11.216,17.161,290.15,297.3,33,31,3
114.43,79.553,59.574,12.062,10.277,214.83,603.66,47,14,3
29.446,27.94,49.843,31.766,1.3257,13.012,350.7,83,1,4
51.41,58.033,77.984,40.808,10.448,220,334.54,61,11,5
148.8,117.16,88.273,13.675,7.5126,528.31,545.2,55,16,5
134.94,192,254,22.637,2.0613,33.072,502.84,139,3,1
155.24,205.5,254,14.23,2.504,163.59,733.02,101,4,1
142.33,114.1,85.481,7.9332,7.6553,219.77,126.46,52,10,3
149.1,128.4,114.5,10.277,7.5714,405.5,671.5,20,19,3
200.33,206.53,206.36,-4.1742,9.6482,357.11,780.61,36,23,3
94.368,97.746,104.59,5.4003,50.753,122.44,600.12,228,32,4
124.26,134.39,143.13,-6.2896,19.63,279.06,297.8,90,15,5
109.65,134.82,164.63,3.7781,14.512,57.849,288.95,251,13,5
37.818,38.545,33.864,44.948,4.2591,505.45,591.95,22,9,5
40.783,17.273,13,31.123,1.8001,541.87,303.77,143,2,6
163.15,191.89,244.57,4.5042,3.5426,100.43,17.642,123,4,1
190.63,206.78,244.11,24.565,2.1282,12.952,717.66,187,3,1
42.596,50.281,25.333,17.055,49.103,432.75,145.91,57,18,2
55.34,59.464,35.093,8.6644,19.768,493.24,279.31,97,14,2
13.934,14.184,10.092,-11.008,8.9096,522.78,676.46,76,8,2
232.17,185.22,152.52,-0.73422,19.282,166.83,141.7,23,15,3
129.16,95.969,76.594,2.0231,15.548,297.63,185.59,64,28,3
127.91,95.781,83.031,2.092,26.857,226.31,551.75,32,34,3
127.3,118.9,119.6,-14.577,11.358,48.5,202.8,10,20,4
63.08,75.6,111.08,36.943,13.08,49.64,547.4,25,19,4
141.77,155.04,168.32,37.126,5.2262,312.02,301.53,132,4,5
117.15,125.65,138.06,22.135,12.943,139.99,520.73,176,2,5
148.63,171.18,217.96,14.61,3.0911,103.03,52.252,587,4,1
143.98,170.36,216.06,17.251,2.8721,151.32,639.38,373,3,1
96.843,94.277,41.59,-11.87,20.66,551.48,91.627,83,41,2
73.536,36.429,22.357,1.8829,27.884,507.89,733.32,28,43,2
215.07,177.75,141.98,3.7646,10.132,505.84,411.4,244,5,3
132.1,109.41,88.512,-7.9417,11.009,526.24,219.17,41,7,3
201.32,172.02,146.46,6.7207,12.873,156.45,329.55,114,16,4
18.822,18.565,19.628,34.335,4.7779,519.65,459.63,724,5,5
15.71,15.696,16.739,30.362,2.2012,503.51,339.75,138,1,5
144.6,174.66,221.9,13.857,2.0891,102.55,108.02,100,2,1
182.63,193.73,218.8,15.905,3.3826,119.73,759.77,30,2,1
59.175,63.375,27.6,18.494,20.913,556.02,392.77,40,30,2
79.722,90.037,27.722,-5.2099,16.358,506.3,733.63,54,24,2
160.93,132.7,107.9,0.25159,6.9415,461.27,202.8,30,9,3
205.76,169,134.71,9.0433,12.43,453.85,540.07,41,30,3
80.864,63.773,55.864,-25.007,13.609,183.14,383.73,22,36,4
97.474,80.263,72.316,-0.88487,21.433,304.61,743.76,38,59,4
176.12,176.04,170.28,-22.801,40.705,269.48,599.51,388,18,5
25.266,19.581,20.047,30.35,6.5948,422.61,241.33,511,2,5
37.882,21.941,20.529,5.4812,2.9191,485.47,597.71,17,3,6
204.36,227.62,255,31.445,2.2999,110.57,153.88,42,3,1
208.28,235.52,254,17.137,1.9532,23.654,395.02,107,2,1
20.989,24.461,25.573,21.979,4.6934,416.74,119.89,89,5,2
30.722,34.616,24.46,7.2397,14.968,483.53,227.32,198,24,2
160.59,144.23,141.51,9.8006,26.394,239.97,299.84,137,50,3
151.17,140.17,137.57,1.1223,13.085,240.99,610.6,72,9,3
135,137.89,155.55,-3.8347,12.077,230.08,130,38,5,4
151.68,160.86,188.8,28.551,24.156,86.75,403.05,80,32,4
194.99,209.64,224.91,18.462,2.516,163.5,451.2,129,4,5
178.02,197.42,222.37,3.974,3.6085,174.01,490.78,813,3,5
158.99,174.49,183.36,29.251,12.699,432.21,425.59,70,26,6
146.51,157.85,169.27,10.559,11.405,399.55,773.14,163,5,6
143.15,154.89,188.89,18.584,4.405,132.56,105.7,27,5,1
122.92,140.76,177.98,14.563,4.7795,132.41,753.5,1373,5,1
28.061,34.085,20.341,4.5262,15.539,504.05,350.71,82,32,2
143.28,104.65,73.054,-9.3294,28.858,389.27,40.709,203,35,3
215.43,159.13,113.08,2.1521,22.448,547.51,718.13,53,38,3
119.03,95.059,87.265,4.6095,9.5532,358.24,51.824,34,9,4
176.52,197.89,235.55,12.028,3.016,100.94,41.228,364,5,1
154.28,181.83,232.47,-1.3951,4.2077,57.25,501.88,412,8,1
23.511,22.553,15.574,12.189,15.853,465.05,13.846,188,41,2
184.29,150.61,110.34,20.741,21.133,389.37,345.21,70,59,3
167.36,135.59,101.37,2.4071,16.589,441.52,604.14,94,28,3
168.29,164.95,161.74,6.9384,9.4735,267.76,338.87,98,6,4
143.63,143.08,143.77,26.172,2.562,216.71,631.78,78,4,4
56.191,46.013,42.895,10.056,13.39,378.51,284.34,152,6,5
210.1,209.8,204.8,4.0677,1.8201,315.78,751.9,50,5,5
29.149,14.968,11.223,14.657,5.5738,561.94,328.9,94,10,6
196.05,212.1,249.73,22.362,2.8436,80.073,147.95,41,5,1
199.94,216.47,248.9,28.098,3.3086,168.85,683.83,72,4,1
106.11,98.597,55.516,5.429,49.461,503.39,515.23,62,51,2
76.969,87.125,40,3.4022,82.063,506.5,244.88,32,65,2
224.13,179.62,142.51,4.4102,29.208,304.34,243.82,61,61,3
227.89,178,143.59,12.013,27.016,313.73,630.36,44,35,3
102.18,93.612,87.02,13.57,16.991,413.75,257.29,147,19,5
112.98,106.44,100.95,15.712,14.469,231.28,324.33,753,12,5
115.88,24.788,27.667,16.953,2.3889,441.15,630.12,33,3,6
253.58,253.5,253.53,87.406,0.71604,50.874,142.52,2284,0,1
170.77,176.52,190.91,38.97,1.0783,25.813,791.02,230,1,1
45.05,38.967,42.504,13.928,4.1946,545.27,251.19,121,7,2
44.6,41.545,48.66,14.24,2.8614,440.06,91.805,200,2,2
106.51,93.067,96.511,27.903,2.4834,275.56,396.62,45,4,3
95.714,80.179,83.464,4.9401,5.2697,292.71,629.79,28,8,3
83.017,72.085,85.831,13.946,9.7062,163.76,535.17,59,11,4
89.91,90.506,102.67,11.193,6.1073,359.12,456.71,89,8,5
132.86,131.67,137.55,24.028,10.232,152.05,312.49,335,3,5
73.016,57.339,70.191,21.504,2.3048,347.27,178.74,611,3,6
178.38,200.14,240.89,-4.0848,3.6975,58.443,136.72,235,6,1
160.39,187.38,240.37,24.212,3.4696,110.98,759.73,286,2,1
102.42,72.063,66.417,-5.1306,8.9368,302.4,31.667,48,15,3
91.817,73.493,71.38,4.215,13.414,251.86,529.93,71,7,3
84.843,81.078,82.98,16.405,13.964,407.06,520.82,153,16,4
101.63,98.953,104.14,3.5526,11.995,82.828,465.23,64,20,4
238.87,223.89,217.82,17.915,2.9815,306.37,382.67,263,7,5
99.845,81.377,71.388,15.069,20.707,339.55,245.8,374,8,5
139.09,156.05,185.63,15.122,2.2124,45.329,141.75,158,2,1
204.92,216.16,227.83,29.93,1.9358,82.368,569.88,277,4,1
23.979,30.938,30.041,6.0634,10.22,353.18,567.93,97,24,2
48.6,73.029,27.829,-13.658,10.404,541.2,673,35,8,2
70.722,58.278,57.5,-3.7571,7.8149,318.5,171,18,15,3
79.481,64.481,63.538,2.2188,16.663,315.44,473.5,52,12,3
88,81.018,83.204,-6.0771,26.132,209.11,521.93,113,38,4
98.32,89.52,92.2,-0.34034,19.787,153.67,255.81,75,37,4
32.087,39.215,42.678,2.3531,8.2307,288.77,538.21,242,24,5
58.627,76.572,98.597,17.174,2.5064,248.03,213.18,201,3,5
37.377,41.464,46.37,-0.72214,6.5058,388.28,219.87,138,5,5
9.0438,8.0916,13.018,51.075,1.6042,437.3,48.231,502,1,6
24.985,19.459,21.878,20.64,1.5175,444.31,404.98,270,2,6
147.65,190.68,255,33.025,1.8654,46.892,147,37,4,1
183.03,216.6,254,16.98,2.845,103.21,653.33,143,5,1
75.435,72.337,25.446,-0.12336,32.571,517.42,279.24,92,53,2
199.24,168.52,149.4,-20.947,25.354,140.8,282.16,25,45,3
194.03,154.59,135.81,8.2871,22.105,316.53,695.66,32,34,3
97.732,131.14,180.93,14.911,4.1722,222.35,235.33,142,4,5
113.34,126.84,164.92,12.231,19.283,331.23,400.71,348,4,5
161.5,173.21,205.44,18.762,2.9098,21.173,85.742,423,3,1
58.516,68.897,24.183,1.0033,33.336,531.77,279.04,126,60,2
229.8,184.03,146.03,-8.4512,24.285,258.3,317.5,30,32,3
228.87,187.58,151.35,-3.7281,17.615,303.69,658.33,85,43,3
108.71,116.19,129.65,5.1566,25.178,127.67,451.36,84,29,4
92.163,91.439,89.728,22.002,10.405,228.13,212.1,246,5,5
120.1,124.51,125.01,17.722,3.2952,346.66,194.65,459,13,5
147.92,161.51,187.05,28.755,2.0612,31.163,33.904,208,3,1
236.04,240.7,242.29,36.857,1.3443,37.577,657.54,721,2,1
39.959,40.124,33.179,0.25267,8.5204,464.28,62.448,145,27,2
30.794,29.314,34.775,17.567,2.4859,466.39,364.79,102,4,2
85.938,83.862,88.708,11.875,5.6792,332.45,554.51,65,10,3
79.684,74.255,76.122,18.008,3.6876,166.99,119.74,98,4,3
131.74,123.42,125.48,-13.428,29.891,132.16,503.55,31,47,4
82,87.571,96.81,29.613,2.4071,296,446,21,6,5
32.301,30.192,40.469,30.892,1.6983,438.07,424.2,501,4,6
187.94,194.98,207.58,27.361,2.2192,64.177,104.26,113,3,1
252.89,252.76,252.88,80.257,0.78994,46.12,666.17,2114,0,1
139.86,138.66,103.86,-10.681,26.172,50.4,10.829,35,55,2
97.231,79,88.385,-0.77371,4.7731,196.15,244,13,9,3
86.308,65.526,67.846,17.055,5.6242,326.64,158.83,78,5,3
88.655,66.983,72.241,16.218,3.8452,407.36,611.1,58,10,3
165.12,158.33,165.45,-1.603,21.207,241.28,608.78,121,43,4
104.95,112.41,116.59,2.786,7.1536,174.67,441.83,66,16,5
69.074,77.389,76.63,-4.1069,14.174,313.76,438.8,54,8,5
137.87,147.38,166.75,16.792,3.4958,122.53,177.56,530,8,1
196.52,201.34,207.38,18.99,2.5954,107.36,692.34,138,2,1
81.471,80.798,47.625,11.501,36.183,567.18,43.529,104,38,2
48.831,39.095,41.995,22.729,3.3124,421.4,269.51,189,3,3
62.167,49.75,55.25,-1.7607,4.9355,408.25,588.92,12,9,3
102.23,98.371,106.78,23.822,22.384,302.53,779.83,315,51,4
104.75,108.72,121.47,17.882,22.371,271.76,237.88,165,33,4
34.109,37.38,42.326,2.4249,10.05,372.07,588.22,92,6,5
43.398,48.398,41.544,-4.12,14.73,373.89,728.97,103,29,5
177.05,207.68,253.74,8.0755,2.3585,104.84,166.79,19,4,1
138.6,171.58,232.08,17.418,2.5569,65.429,733.01,177,5,1
236.59,190.48,158.03,9.8271,20.808,314.79,316.34,29,28,3
246.17,205.13,166.43,2.5761,13.204,274.13,504.53,30,21,3
233.29,183.62,146.14,3.195,28.026,346.11,697.11,103,33,3
108.88,110.98,121.91,23.037,3.3494,179.55,454.43,56,4,4
97.893,92.286,92.179,-15.074,7.8626,166.82,645,28,15,4
243.41,245.61,239.71,16.66,1.9288,318.76,664.43,49,3,5
129.95,125.28,127.47,18.476,36.358,201.09,635.26,513,3,5
145.87,124.63,108.55,-29.019,32.833,452.51,786.98,165,54,6
106.09,132.88,186,40.79,1.8325,87.324,147.44,34,2,1
93.081,123.7,181.74,19.465,2.1437,62.926,692.17,149,3,1
22.255,39.078,11.529,21.205,21.262,522.49,558.73,51,48,2
30.764,37.045,14.416,5.1873,27.813,503.53,267.8,89,12,2
185.56,141.93,117.04,4.7273,28.705,126.37,323.78,27,70,3
172.09,136.26,110.52,-1.0399,25.775,267.35,624.22,23,56,3
168.12,177.36,187.08,15.913,33.06,175.9,293.02,386,3,5
220.69,246.24,243.38,34.367,4.5503,262.52,404.17,104,12,5
202.28,214.12,245.42,22.425,2.1536,52.64,151.34,50,5,1
179.2,191.56,223.99,7.5343,2.8793,93.008,736.76,133,4,1
35.917,35.333,20.167,-1.7176,16.035,513.5,214.5,12,19,2
128.79,145.61,40.76,-6.3359,45.177,434.57,743.15,150,42,2
110.35,83.268,78.619,2.1424,17.223,303.11,226.99,97,16,3
105.28,80.234,73.656,2.2281,16.015,340.98,463.78,64,39,3
64.238,64.667,82.524,-16.083,8.2846,128.71,360.95,21,11,4
91.55,81.653,93.136,-9.6985,27.584,272.6,461.41,331,6,5
77.16,116.96,153.32,12.117,2.019,379.52,447.64,25,5,5
76.223,109.05,156.28,12.536,3.153,295.2,166.49,193,5,5
132.91,168.06,226.93,15.289,2.3816,130.49,176.04,596,5,1
19.427,20.174,14.174,14.476,10.684,298.47,766.63,213,11,2
133.7,74.596,41.09,15.683,43.32,467.92,116.81,89,117,2
241.95,192.96,156.05,9.1377,18.183,423,541.2,76,31,3
231.29,178.29,141.79,5.6728,16.976,468.5,352.71,14,30,3
146.18,131.55,127.55,6.2546,8.3455,223.64,535.18,11,20,4
160.7,139.35,126.35,34.523,7.4229,319.83,534.35,23,10,4
147.19,173.55,205.5,7.7482,11.456,248.94,589.55,173,4,5
184.11,29.592,33.915,3.9781,2.8559,422.65,625.92,71,5,5
208.18,218.07,248,3.6721,3.8721,11.941,214.05,101,4,1
160.58,180.42,223.02,21.274,2.2602,50.03,670.23,198,2,1
145.63,129.28,123.93,7.7017,16.892,172.58,109.37,43,39,3
119.35,98.692,90.301,7.3666,17.139,538.86,337.97,133,8,3
55.273,56.015,57.273,-3.046,8.3221,245.23,375.89,132,11,4
119.55,118.38,126.35,4.5173,25.28,186.84,661.64,161,20,4
99.776,107.18,124.91,-0.16671,8.1383,117.89,323.43,675,3,5
117.1,115.83,121.45,22.404,4.4763,355.83,206.59,29,10,5
121.57,148.72,202.47,17.786,2.6943,31.278,165.45,144,5,1
144.71,162.42,204.64,26.843,3.0512,16.483,715.54,574,5,1
18.62,22.087,10.098,29.088,7.2459,590.16,71.788,184,17,2
208.74,170.26,138.24,6.5216,26.594,234.43,293.93,91,39,3
66.136,63.545,65.091,2.5639,7.5862,60.727,326.55,22,17,4
197.72,200.85,186.15,-23.816,23.384,478.41,692.24,46,55,5
155.21,167.14,201.86,19.663,3.5235,87.71,43.698,573,4,1
203.49,209.4,229.82,15.897,2.5185,115.15,688.13,55,2,1
15.733,22.023,17.174,32.355,7.5399,509.91,385.52,86,4,2
134.17,114.95,103.59,-10.98,28.637,226.46,205.78,41,48,3
137.72,120.9,109.65,11.25,12.138,241.4,506.15,40,15,3
138.17,146.41,154,22.314,3.131,179.94,364.19,304,2,5
103.93,104.21,106.68,-2.1514,17.088,309.05,389.65,386,1,5
147.22,176.31,236.2,8.6054,2.5323,47.642,139.97,190,2,1
213.87,220.57,242.56,28.24,3.4596,79.791,709.65,344,3,1
20.634,24.603,13.164,4.683,12.053,544.77,716.39,385,17,2
30.075,35.53,17.955,10.687,29.331,526.78,66.612,134,36,2
190.68,161.65,143.75,3.7718,15.184,331.5,132.3,40,21,3
178.8,139.8,119.4,14.261,21.853,317.8,639.5,10,42,3
134,119.77,119.23,-0.42214,11.163,169.53,247.99,222,36,4
134.48,124.83,128.4,8.608,12.874,123.78,637.6,126,17,4
97.48,83.661,82.925,2.8564,15.214,248.44,382.49,319,2,5
91.908,108.54,122.89,18.776,2.2362,388.89,433,87,4,5
250.24,248.81,248.78,69.602,2.9591,41.903,142,1243,0,1
236.36,237.35,235.51,18.786,2.242,60.408,712.74,726,1,1
72.838,77.121,67.293,7.2503,8.158,201.69,51.919,99,11,2
28.059,30.216,29.608,1.8833,8.5228,437,190.98,51,6,2
103.04,93.913,96.891,-3.3417,6.8702,336.35,394.09,46,5,3
125.4,110.46,106.84,5.9569,7.6089,389.55,627.37,210,8,3
131.29,122.82,139.18,34.737,11.071,113.07,343.39,28,17,4
189.39,185.48,196.71,37.048,6.2515,37.125,504.13,1458,5,4
121.95,123.12,142.08,-3.408,17.409,162.87,422.7,225,22,5
126.71,110.78,104.48,1.1553,23.072,311.52,435.52,101,20,5
86.43,81.656,92.412,3.1786,8.182,234.13,222.27,323,7,5
38.093,39.333,47.707,33.335,3.7708,323.77,237.04,75,6,5
123.98,134.16,155.49,-3.6653,14.046,198.4,571.72,111,10,5
116.18,126.77,149.11,23.224,3.6496,224.93,626.65,318,2,5
116.86,126.6,142.54,25.8,1.8058,332.52,639.98,65,2,5
119.47,126.91,138.23,21.117,5.4808,309.07,570.19,120,3,5
135.91,132.53,142.65,2.7042,14.253,221.73,730.96,139,4,5
214.05,217.88,222.46,11.469,3.5783,36.805,81.488,41,4,1
253.86,253.86,253.86,84.293,0.074685,106.19,666.48,42959,0,1
23.605,25.297,27.405,-10.858,4.3309,563.63,498.42,185,8,2
16.822,19.526,19.15,23.363,2.23,562.98,100.75,568,3,2
105.63,94.375,100.75,-4.3549,6.532,260.75,95.125,16,7,3
107.16,93.081,95.403,20.309,8.488,460.06,427.4,62,21,3
143.29,132.21,152.89,4.4634,11.915,16.15,283.22,379,2,4
166.39,157.19,165.23,12.689,27.721,156.23,604.35,31,31,4
123.22,112.82,125.04,-2.7174,24.379,419,768.37,97,24,4
123,138.22,168.88,35.284,11.809,196.96,149.37,68,18,5
109.77,119.6,155.78,19.227,7.6339,66.188,170.7,229,5,5
88.921,92.834,104.49,10.277,17.298,332.99,143.63,530,15,5
118.44,133.97,160,13.712,2.0659,214.04,494.55,125,3,5
249,254,248,88.908,0.011994,53.574,94.732,3185,0,1
249,254,248,87.742,0.044882,47.775,265.77,1040,0,1
