@RELATION train_nogradient

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
249.95,254.87,249.04,20.986,252.99,221,0,1
155.92,156.57,155.15,174.45,119.77,391,0,1
33.226,29.29,28.097,156.97,28.194,31,179,2
14.26,14.123,52.192,382,29.315,73,17,2
16.536,18.529,94.275,449.06,786.57,138,17,2
74.951,59.854,61.585,158.9,594.56,41,46,3
50.553,39.25,37.447,435.75,602.86,76,8,3
68.242,56.484,55.242,354.05,478.69,62,20,3
227.33,205.04,198.38,272.42,360.42,45,51,3
236.38,225.36,224.49,94.036,366.68,84,55,3
224.57,204.82,195.93,470.96,336.75,28,29,3
96.036,77.5,77.268,537.29,203.57,56,18,3
92.892,82.108,88.892,493.59,125.22,37,16,3
97.875,82.15,83.5,568.42,79.475,40,14,3
42.032,29.369,23.699,499.11,46.032,249,6,3
133.52,118.31,124.34,386.24,146.48,29,19,3
70.534,65.399,68.679,191.38,341.59,193,18,5
69.7,65.067,65.946,373.23,337.8,223,10,5
68.543,57.177,58.524,211.03,484.87,164,1,5
66.033,63.233,70.5,14.5,468.67,30,110,5
71.895,90.421,72.526,464.44,474.73,95,3,5
66.92,69.02,75.95,330,255.67,100,36,5
151.46,154.07,159.58,178.68,260.86,72,27,5
150.28,150.1,157.72,249.07,192.59,29,65,5
34.51,29.235,34.824,374.33,180.06,51,29,5
48.709,44.035,42.007,497.91,239.45,141,19,5
11.223,9.314,92.066,502.95,172.07,121,4,5
65.222,58.611,61.722,441.86,132.03,36,144,5
131.23,122.99,122.79,338.67,146.84,73,52,5
54.062,52.231,62.092,421.89,91.8,65,26,5
38.024,36.071,39.762,402.29,114.64,42,140,5
74.11,70.982,76.886,312.57,117.6,281,181,5
13.226,49.032,53.226,576.65,22,31,4,7
32.615,28.164,31.566,550.18,11.967,122,4,7
154.85,143.47,135.3,108.88,84.575,40,8,3
157.83,136.45,132.41,319.41,317.62,29,25,3
173.02,151.61,153.55,267.09,437.66,56,34,3
150.67,133,128.46,278.88,663.96,24,8,3
132.37,119.97,118.74,393.77,692.11,35,23,3
142.14,131.93,131.12,336.57,754.64,102,19,3
191.43,171.6,175.31,118.29,409.03,35,7,3
190.15,175.11,178.78,42.745,403.53,55,4,3
138.2,124.94,130.23,465.03,222.71,112,30,3
116.33,109.36,106.66,451.23,18.125,80,7,3
129.55,133.9,154.63,50.83,221.65,165,13,5
57.387,57.16,71.824,27.924,180.55,119,5,5
120.46,119.66,132.57,254.69,142.46,612,19,5
112.23,113.08,131.76,256.25,226.9,385,7,5
74.962,76.385,102.46,380.62,414.31,26,32,5
72.098,70.185,91.62,167.04,449.68,92,46,5
153.13,156.22,185.56,24.977,463.24,87,10,5
162.05,161.91,185.93,18.554,431.28,166,2,5
97.265,95.197,114.91,375.5,616.2,294,12,5
95.701,89.514,103.62,346.07,610.64,481,25,5
76.947,75.226,85.107,402.31,767.91,243,30,5
77.211,81.118,99.829,291.63,777.22,76,33,5
141.16,139.85,172.15,373.82,528.18,68,172,6
157.55,140.18,145.85,153.53,245,60,62,3
133.23,124.13,131.85,103.67,47.308,39,6,3
143.91,125.65,132.7,411.63,217.37,43,23,3
147.9,133.75,140.55,476.22,536.86,102,13,3
119,110.29,120.38,412.05,734.95,21,77,3
149.47,139.64,143.05,182.44,718.01,80,76,3
177.72,152.63,152.73,169.22,504.56,78,14,3
118.85,113.79,118.84,58.579,740.51,95,27,3
132.68,135.8,159.24,64.798,393.17,168,4,5
177.21,185.43,223.06,44.163,331.74,1082,1,5
77.177,73.406,89.402,66.461,558.41,271,3,5
130.3,134.58,157.2,91.324,636.78,142,5,5
101.97,103.58,127.04,307.19,640.22,487,7,5
122.78,125.76,156.54,317.54,590.21,142,25,5
53.012,41.856,55.129,348.61,382.34,403,3,6
247.05,245.88,245.86,49.34,434.7,767,0,1
254.01,254,254,17.863,618.27,13246,0,1
254.05,254.06,254.05,51.904,782.91,1121,0,1
77.315,80.519,64.037,244.46,484.11,54,70,2
41.572,42.841,42.855,261.61,606.18,138,4,2
68.152,62.152,59.036,421.38,526.65,138,6,2
181.75,156.51,125.83,246.11,211.17,53,51,3
150.46,135.52,108.22,235.08,40.458,96,13,3
148.78,129.14,107.97,450.46,216.78,37,27,3
163.97,138.99,115.43,378.01,341.42,136,42,3
168.67,137.71,109.71,375.81,411.95,21,16,3
126.38,107.21,83.593,401.01,720.64,91,49,3
151.75,133.31,106.37,279.43,745.42,83,8,3
131.59,118.57,94.068,386.64,788.75,44,39,3
207.3,194.73,193.82,100.68,443.64,44,30,4
187.86,181.67,183.1,110.86,617.64,42,50,4
160.81,156.74,155.19,160.61,753.26,31,19,4
182.06,177.12,177.43,10.412,353.04,51,96,4
209.53,211.44,221.8,73.058,294.7,240,14,5
151.42,152.72,155.22,45.095,130.42,199,105,5
162.34,165.54,163.48,43.541,116.56,111,45,5
118.53,118.55,126.23,196.01,136.53,272,5,5
113.15,112.69,111.91,196.09,109.6,657,7,5
74.222,67.104,69.313,210.11,289.88,288,4,5
104.67,98.493,101.36,357.35,285.12,142,20,5
83.797,73.995,66.299,416.33,668.25,187,26,5
79.033,74.967,78.967,428.63,448.47,30,22,5
222.61,220.68,223.14,133.6,470.55,147,0,5
194.96,199.27,169.06,151.75,623.41,195,106,5
226.74,226.09,229.8,126.39,722.09,94,2,5
204.86,204.27,208.51,130.66,783.97,70,2,5
46.898,37.519,33.684,395.9,143.79,285,2,6
94.759,89.034,99.897,444.45,542.21,29,190,6
68.019,55.144,44.433,471.1,796.88,104,19,7
250.26,250.05,250.25,153.91,426.31,563,0,1
251.07,250.97,250.95,41.739,522.06,893,0,1
253.89,253.89,253.9,14.488,674.2,7496,0,1
45.344,47.576,33,99.832,224.5,125,25,2
21.086,23.029,19.6,117.77,90.857,35,3,2
29.731,29.194,24.546,272.19,39.972,108,3,2
54.794,57.159,33.27,369.22,98.286,63,5,2
49.435,53.323,46.789,314.63,773.64,161,8,2
155.52,142.64,133.77,210.57,662.57,122,6,3
169.8,152.97,145.77,194.58,565.38,64,6,3
121.25,102.2,104,275.03,490.36,64,52,3
93.481,78.185,75.074,279.89,282.3,27,72,3
61.143,54.063,47.952,280.62,140.67,63,38,3
138.89,122.21,125.79,248.79,395.21,19,43,3
151.95,142.79,136.68,219.22,726.05,76,7,3
117.57,114,114.98,95.092,655.34,109,6,4
106.67,104.93,108.29,123.58,741.61,100,14,4
112.48,111.18,116.26,100.81,780.37,94,7,4
49.506,46.172,54.404,299.58,557.52,344,7,5
83.758,79.022,85.335,169.67,550.06,182,4,5
82.985,76.248,83.429,231.82,515.41,133,4,5
67.049,67.738,68.835,214.54,760.09,103,40,5
61.631,63,66.815,260.25,780.55,65,11,5
52.689,48.66,57.214,294.68,570.98,103,11,6
253.84,253.83,253.85,26.839,540,13944,0,1
244.92,244.59,253.57,174.52,524.4,2235,1,1
242.67,242.5,243.39,64.438,628.54,557,0,1
50.095,49.81,57.81,180.1,667.62,21,109,2
40.875,42.9,46.6,236.22,683.7,40,17,2
60.324,62.167,50.5,218.81,66.046,108,40,2
54.116,59.347,50.526,78.453,41.368,95,42,2
99.118,86.882,99.353,342.88,505.29,17,52,3
83.31,72.759,80.31,368.83,217.1,29,30,3
104.03,89.562,100.19,215.69,284.4,89,72,3
90.868,80.415,87.849,224.7,150.02,53,62,3
104.94,98.638,107.49,88.638,138.51,47,55,3
112.3,102.74,114.67,66.519,324.52,27,44,3
97.909,81.364,94.5,268.14,381.64,22,56,3
80.786,67.857,75.964,339.96,671.68,28,31,3
122.92,116.17,120.12,250.34,762.3,76,3,3
124.21,116.87,119.53,76.545,759.69,112,44,3
106.85,108.6,131.3,67.021,245.57,47,22,5
50.537,45.122,50.146,295.37,208.73,41,34,5
38.179,36.179,48.59,295.81,301.77,78,56,5
31.731,25.385,35.308,445.54,336.6,78,5,6
48.084,41.056,46.112,419.87,636.34,107,13,7
255,255,255,96.685,69.439,5595,0,1
254.41,254.52,254.57,129.79,91.713,1172,0,1
229.85,232.62,235.34,229.46,147.77,175,0,1
253.69,253.88,254.03,153.16,193.97,1686,0,1
253.67,253.85,253.98,143.08,207.14,1656,0,1
255,255,255,37.093,62.789,9848,0,1
251.7,252.05,252.34,74.869,266.92,1637,0,1
253.9,254.01,254.1,73.921,253.25,2053,0,1
255,255,255,56.019,341.74,2994,0,1
254.48,254.44,254.38,56.445,365.12,674,0,1
253.47,253.74,253.89,97.596,213.39,3244,0,1
254.99,254.98,254.97,31.312,437.8,1944,0,1
254.93,254.93,254.93,54.158,617.55,2373,0,1
240.43,250.14,254.48,36.247,724.03,421,1,1
241.66,250.95,254.54,136.83,703.26,2393,0,1
252.81,253.2,253.21,158.24,596.96,2715,0,1
254.86,254.86,254.86,79.409,660.64,1115,0,1
95.199,107.9,111.54,242.81,11.404,156,26,2
82.765,95.255,96.392,277.59,41.686,51,8,2
68.344,80.639,78.18,329.75,26.852,61,25,2
58.202,66.414,61.556,386.28,35.596,99,12,2
54.688,61.448,46.792,427.59,21.92,125,59,2
104.88,114.6,99.52,259.28,596.84,25,140,2
93.955,104.83,87.394,230.05,710.88,66,58,2
101.95,104.05,76.65,209.1,743,20,71,2
57.194,62.613,53.129,195.87,779.81,31,23,2
88.641,86.513,65,171.72,787.67,39,55,2
121.48,133.32,119.74,207.68,718.65,31,153,2
121.06,120.31,128.81,286.94,119.19,16,30,3
99.648,95.259,92.796,363.76,110.78,54,24,3
82.31,73.552,70.931,453.45,106.45,29,41,3
90.357,87.571,86.286,375,159.64,14,18,3
100.28,94.056,91.662,385.63,227.32,71,24,3
114.3,110.5,111.7,310,223.2,10,30,3
140.67,139.95,144.29,247.24,197.38,21,20,3
142.73,139,142.58,227.23,293.42,26,27,3
139.88,136.29,137.29,183.75,355.13,24,29,3
140,130.88,132.6,147.19,426.67,48,23,3
133.88,118.91,116.91,115.91,496.5,34,32,3
127.12,118.29,115.76,89.171,534.46,41,32,3
121.08,111.05,109.35,168.77,511.6,83,38,3
125.76,119.29,117.88,200.76,425.18,17,17,3
134.15,126.65,127.15,233.4,355.35,20,29,3
94.968,91.516,88.29,345.61,383.03,31,26,3
88.214,80.429,78.286,341.57,466.29,14,31,3
110.47,101.49,100.85,190.06,463.48,87,26,3
96.579,93.684,90.632,354.05,303.16,19,25,3
98.1,93.233,89.833,268.9,758.37,30,33,3
96.87,88.478,85,324.96,766.26,23,67,3
96.509,96.158,101.91,363.33,780.89,57,50,3
67.81,59.81,56.81,284.95,715.62,21,36,3
50.521,45.625,41.479,349.92,717.35,48,36,3
67.467,71.948,79.007,231.9,429.01,135,2,5
51.821,58.632,66.337,241.81,510.07,95,21,5
38.769,36.346,38.577,338.85,675.85,26,42,6
31.294,28.706,25.235,371.47,673.65,17,12,6
28.5,28.7,29.34,353.28,630.12,50,3,6
28.604,26.846,28.527,388.74,632.32,91,8,6
55.407,58.074,58.222,428.07,416.26,27,5,7
52.483,52.483,50.483,428.41,492.38,29,7,7
48.241,48.75,45.56,428.64,600.53,116,7,7
47.419,48.35,46.239,477.14,663.39,117,6,7
162.21,157.95,141.29,577.86,696.03,63,46,7
178.41,171.46,157.98,576.5,504.75,56,30,7
60.649,60.819,57.947,497.35,427.85,94,80,7
178,177.57,169.33,470.96,229.3,108,64,7
67.545,67.354,64.148,526.9,130.29,209,6,7
66.791,66.722,62.574,582.74,59.466,277,3,7
70.543,63.971,59.229,539.33,273.96,70,88,7
68.506,72.953,69.388,566.34,375.71,85,29,7
56.899,57.523,58.385,450.66,334.5,109,102,7
71.848,72.773,68.818,502.61,542.58,66,11,7
46.552,47.752,44.933,438.16,672.86,105,57,7
47.029,50,48.514,484.03,745.89,35,14,7
82.848,77.1,68.611,547.1,755.48,211,6,7
68.481,69.16,65.877,536.63,574.79,81,51,7
73.885,68.077,66,492.38,176.81,26,7,7
69.054,66.935,63.403,542,58.065,186,162,7
75.108,69.189,65.748,556.48,203.58,111,121,7
67.686,62.039,59.412,508.31,350.88,51,4,7
186.28,180.82,165.68,564.23,448.15,40,49,7
53.333,52.333,52.313,472,570.94,48,43,7
253.64,253.96,254.01,110.72,94.99,206,0,1
250.39,251.06,250.87,150.27,147.64,739,0,1
248.54,248.9,248.17,124.29,182.9,743,0,1
254.37,254.41,254.45,101.7,233.22,1048,0,1
254.83,254.83,254.83,52.914,220.67,1477,0,1
247.13,247.41,246.63,74.904,175.3,1399,0,1
254.64,254.64,254.64,51.095,191.95,1136,1,1
254.41,254.43,254.39,25.158,401.97,487,0,1
248.08,251.5,253.91,15.647,704.33,2094,0,1
232.18,244.49,253.83,90.214,729.71,9750,0,1
231.73,244.5,253.7,122.42,685.14,2198,1,1
231.73,244.5,253.7,122.42,685.14,2198,0,1
232.18,244.49,253.83,90.214,729.71,9750,0,1
232.18,244.49,253.83,90.214,729.71,9750,0,1
248.08,251.5,253.91,15.647,704.33,2094,0,1
232.18,244.49,253.83,90.214,729.71,9750,0,1
232.18,244.49,253.83,90.214,729.71,9750,2,1
39.73,51.946,27.486,220.65,101,37,26,2
58.519,73.885,48.885,223.63,161.21,52,146,2
70.02,76.157,45.275,190.73,240.33,51,88,2
49.848,57.709,38.051,210.65,272.89,79,35,2
94.016,108.69,79.726,144.21,297.65,62,59,2
51.493,66.746,44.211,96.62,329.23,71,21,2
76.833,90.1,60.967,102.27,389.67,30,97,2
42.431,55.529,40.255,167.18,403.25,51,162,2
29.531,42.51,29.184,196.2,413.12,49,72,2
88.225,97.6,89.425,213.56,331.79,80,39,2
40.205,53.154,34.179,171.21,347.72,39,207,2
66.174,80.409,62.357,125.48,349.67,115,60,2
47.106,62.879,40.242,87.5,364.09,66,39,2
69.373,78.339,72.797,206.61,387.85,59,122,2
52.448,70.448,38.241,253.78,733.55,58,18,2
27.339,39.177,24.339,285.39,771.61,62,40,2
44.028,64.028,36.07,244.46,768.7,71,58,2
58.5,76,45.667,204.92,780.83,36,40,2
34.587,52.267,31.307,255.96,793.05,75,22,2
42.633,57.167,40.8,294.8,796.5,30,18,2
52.083,70.188,39.229,225.19,751.85,48,26,2
208.47,190.87,174.87,22.6,498.4,15,66,3
202.81,180.46,169.16,72.877,500.42,81,46,3
201.19,179.9,167.95,139.57,503.62,21,87,3
204.76,204.43,193.25,187.82,513.07,122,14,3
186.31,187.44,177.36,224.83,516.39,36,17,3
164.67,150.44,145.61,283.17,508.5,18,56,3
173.26,163.81,158.15,266.26,472.93,27,62,3
165.33,145.36,132.7,301.85,486.7,33,66,3
109.81,94.407,87.111,320.89,544.33,27,45,3
166.35,152.39,144.83,341.48,590.13,23,72,3
188,177.15,171.81,272.96,582.78,27,72,3
200.58,184.36,173.38,208.58,550.33,45,64,3
200.31,184.5,178.65,183.88,582.69,26,82,3
200.21,182.33,173.97,109.85,574.12,33,53,3
202.04,182.83,174.52,38.087,573.43,23,47,3
149,138.92,135.33,49.167,612.5,12,35,3
153.71,140,135.19,135.38,626.43,21,53,3
151.3,143.51,137.13,203.09,631.26,47,25,3
178.45,166.87,164.13,266.9,650.42,31,28,3
172.51,160.31,155.29,289.67,688.58,55,29,3
177.58,166.16,159.61,324.52,666.87,31,46,3
164,151.63,145.95,351.84,694.68,19,60,3
104.5,89.433,80.433,311.43,63.533,30,53,3
93.417,77.583,70.625,293.25,19.917,24,44,3
113.37,97.947,90.974,227.26,42.711,38,65,3
118.18,106.67,100.16,159.33,42.727,55,57,3
147.9,137.03,132.77,80.128,64.026,39,28,3
130.65,113.52,106.94,80.677,44.419,31,49,3
115.7,107.3,101.36,260.79,50.273,33,60,3
99.367,90.133,83.467,237.03,18.933,30,44,3
131.08,136.43,134.11,252.29,112.49,150,41,3
68.969,71.497,66.258,263.2,137.36,163,19,3
82.185,81.157,75.708,295.53,155.08,216,10,3
140.77,147.63,145.08,246.19,218.6,48,23,3
97.984,96.643,89.571,300.87,248.92,126,14,3
63.473,65.649,56.338,361.22,240.62,74,27,3
63.561,66.318,60.455,367.85,170.7,66,10,3
68.23,73.164,67.295,377.51,69.803,61,16,3
49.359,54.872,48.282,411.9,73.692,39,17,3
60.674,64.022,57.022,457.51,73.717,92,9,3
47.111,51.889,45.926,404.76,19.981,54,10,3
57.958,61.625,54.375,418.63,142.04,24,12,3
63.5,64.615,57.021,398.61,213.15,96,9,3
65,66.167,59.033,343.33,208.57,30,13,3
70.586,72,65.862,355.21,123.28,29,22,3
69.39,73.117,66.104,441.19,108.61,77,13,3
67.148,67.333,53.901,392.58,267.88,81,10,3
56.909,59.879,53.47,346.47,281.79,66,16,3
151.28,153.48,147.15,250.94,402.14,71,41,3
167.67,156.17,152.92,282.83,411.92,12,58,3
124.53,127.66,120.68,251.4,325.4,95,28,3
67.809,71.61,67.132,287.18,352.81,136,4,3
187.69,190.35,179.08,333.17,752.48,225,12,3
173.64,178.63,184.13,164.56,672.29,87,31,4
138.99,131,126.71,205.59,677.93,73,28,4
186.97,189.46,193.56,152.9,652.68,59,90,4
118.75,122.78,126.56,206.09,651.78,129,4,5
141.95,144.55,144.01,201.8,669.01,154,27,5
123.34,126.73,130.74,165.92,649.82,179,14,5
137.16,143.65,152.68,243.29,657.82,136,19,5
168.17,172.32,172.92,124.69,542.23,114,8,5
159.32,163.32,162.6,89.36,539.88,25,15,5
231.54,232.08,228.87,49.137,545.09,102,52,5
221.09,211.2,202.73,68.507,479.93,75,9,5
156.52,161,161.99,109.2,473.41,71,14,5
154.27,155.04,154.01,158.64,476.04,356,20,5
27.729,26.458,22.29,310.02,217.49,107,45,6
58.83,57.057,63.038,306.36,315.06,53,220,6
161.35,187.24,219.47,306.65,296.71,17,14,6
41.756,29.538,26.167,308.68,208.08,78,10,6
101.11,81.079,63.474,569.45,61.026,38,55,7
112.99,107.4,93.272,573.11,123.22,92,22,7
121.78,118.21,102.94,571.65,174.96,77,85,7
129.4,126.73,114.96,575.47,216.19,81,31,7
127.6,120.32,107.06,570.08,284.49,72,98,7
136.93,129.59,112.33,562.26,360.96,27,60,7
137.27,133.59,119.47,569.56,401.12,59,41,7
136.51,128.16,117.44,587.33,491.28,57,43,7
141.8,134.64,123.26,593,567.4,107,29,7
141.06,141.43,132.73,576.2,680.82,51,19,7
139.19,135.36,126.31,573.17,718.51,109,15,7
135.77,132.87,125.25,555.79,743,52,27,7
139.43,121.07,104.2,532.48,756.93,44,54,7
76.811,79.72,73.462,466.1,766.39,132,8,7
73.049,76.197,71.123,414.6,739.4,122,7,7
85.94,87.393,82.464,380.29,681.93,84,39,7
68.029,73.132,66.618,404.1,640.6,68,8,7
89.435,91.261,86.652,378.41,557.59,46,84,7
62.614,67.686,63.686,349.74,480.77,70,11,7
60.522,64.913,63.609,343.61,424.57,23,18,7
59.784,64.622,60.459,350.78,345.97,37,62,7
76.275,81.255,76.373,426.63,344.41,51,13,7
58,56.955,51.636,462.32,289.36,22,24,7
28.75,32.125,25.313,486.5,209.81,16,7,7
54.018,57.164,49.764,507.87,147.38,55,83,7
43.009,46.69,39.531,527.15,66.761,113,9,7
75.113,74.774,67.358,515.55,288.94,53,26,7
87.389,83.917,76.833,513.67,390.81,36,75,7
80.94,79.164,69.866,520.3,539.58,67,14,7
144.85,137.01,123.97,547.24,621.16,86,39,7
79.131,82.208,75.266,475.26,609.94,274,6,7
65.621,66.182,59.848,460.11,500.32,66,52,7
69.362,69.172,61.155,478.07,414.16,58,8,7
68.03,68.299,60.187,522.18,469.37,134,16,7
59.426,61.093,56.019,445.61,439.89,54,108,7
69.935,71.657,65.731,419.1,398.49,108,7,7
63.532,68.435,64.371,374.47,391.34,62,73,7
63.922,64.854,60.524,405.91,481.3,103,113,7
63.694,67.014,61.417,431.57,524.93,72,10,7
65.387,70.213,65.427,432.56,578.23,75,14,7
75.233,77.279,70.558,439.12,662.6,43,12,7
79.972,81,73.279,509.04,703.31,179,11,7
83,83.685,76.234,489.67,629.33,111,10,7
19.904,29.493,16.795,60.808,748.62,73,11,2
27.848,48.552,16.714,43.448,662.55,105,59,2
46.83,71.689,34.333,30.607,551.94,135,14,2
60.97,84.788,39.303,36.424,355.52,33,110,2
97.571,140.21,68.771,36.429,140.87,70,138,2
214.28,208.1,204.72,292.72,43.241,29,91,3
92.338,90.216,79.622,274.58,128.57,74,67,3
225.16,213.56,205.96,225.12,167.44,25,55,3
163.43,152.67,146.33,241.25,261.41,61,70,3
117.54,109.36,102.79,292.82,352.21,28,68,3
119.68,113.96,108.54,291.76,427.08,76,20,3
124.04,107.39,97.435,259.17,574,23,31,3
193.49,180.21,173.68,199.72,576.42,57,44,3
119,115.58,112.38,227.79,696.79,24,72,3
91.238,93.738,89,277.5,679.83,42,69,3
146,129.21,117.56,370.23,353.77,39,69,3
108.51,102.23,91.6,463.11,352.43,35,72,3
59.107,59.393,44.607,466.86,115.64,28,46,3
231.49,217.73,213.06,249.56,27.329,70,31,3
224.57,204.47,193.94,283.04,175.17,47,71,3
70.709,63.018,49.964,318.25,216.85,55,55,3
59.787,53.984,40.869,396.62,215.05,61,15,3
58.804,56.696,45.239,446.35,212.96,46,34,3
40.767,42.533,30.5,461.33,492.1,30,39,3
54.488,54.634,47.317,348.9,489.83,41,27,3
132.96,129.79,125.92,285.31,516.31,48,76,3
71.107,69.679,54.607,466.93,611.14,28,30,3
112.56,107.88,105.29,297.12,722.91,34,64,3
39.718,42.436,36.615,379.77,771.21,39,30,3
99.381,99.929,96.19,173.67,661.45,42,96,3
15.574,23.75,17.598,377.84,282.88,256,7,5
18.545,32.116,25.843,388.63,412.7,121,9,5
22.11,33.339,31.598,448.24,421.06,127,4,5
24.063,54.219,41.172,383.19,571.09,128,1,5
76.181,11.568,74.724,444.8,552.93,199,4,5
88.085,17.319,10.149,375.62,699.34,47,13,5
66.292,10.562,59.326,433.39,706.42,89,2,5
32.333,49.563,41.08,392.05,161.45,87,26,5
20.033,29.378,23.467,458.88,159.04,90,25,5
15.608,22.653,14.701,383.05,40.333,291,5,5
17.889,16.256,98.889,456.69,32.644,90,26,5
114.97,113.78,105.03,505.64,57.897,87,85,7
111.51,105.27,93.205,510.37,105.54,83,121,7
114.97,89.8,58.3,517.98,186.43,40,91,7
119.91,105.6,83.273,515.56,244.91,55,87,7
136.29,141.57,135.76,511.95,302.48,21,28,7
148.68,121.65,88.176,528.59,438.91,34,142,7
97.585,80.756,55.39,525.37,492.05,41,96,7
78.057,66.171,47.743,529.11,559.97,35,42,7
90.245,102.21,98.547,499.55,608.64,53,9,7
84.467,82.667,72.356,514.56,685.18,45,58,7
90,98.25,95,509.15,741.25,20,39,7
54.234,46.664,29.009,562.89,748.19,107,20,7
54.778,50.111,30.63,578.19,687.26,27,33,7
55.364,52.955,34.182,576.82,580.86,22,60,7
58.733,48.378,30.933,542.6,624.51,45,24,7
104.88,116.38,113.56,508.75,511.94,16,17,7
62.898,55.559,37.119,572.29,490.64,59,118,7
77.418,69.104,43.567,575.39,403.91,67,48,7
73.689,60.622,39.595,544.43,394.35,74,74,7
57,45.953,25.859,577.93,356.88,85,37,7
72.221,62.468,39.714,575.27,291.61,77,110,7
84.224,68.697,44.684,560.09,227.42,76,51,7
60.435,48.217,29.435,584.09,164.52,23,36,7
69.65,58.567,36.933,589,91.233,60,70,7
70.579,62.632,30.947,566.95,45.737,19,71,7
71.774,57.855,37.129,536.71,38.21,62,46,7
94.667,82.81,57.5,540.93,126.12,42,34,7
120.8,115.56,99.08,510.6,151.4,25,83,7
117.4,129.84,126.52,506.32,155.36,25,56,7
130.81,138.1,133.73,506.38,221.12,86,63,7
129.74,138.17,136.91,507.49,276.09,53,25,7
130.6,141.64,137.24,511.6,406.84,25,23,7
120.45,130.09,126.75,508.18,370.86,65,10,7
123.89,110.21,78.211,555.58,327.58,19,78,7
123.41,121.25,108.19,505.66,33.844,32,107,7
66.889,54.704,34.074,543.07,687.78,27,41,7
212.05,215.56,219.1,142.23,63.54,7436,0,1
228.6,229.57,233.49,90.798,137.93,228,2,1
232.2,233.49,235.54,73.438,220.02,2373,2,1
239.71,239.36,238.1,126.68,283.57,859,1,1
236.46,236.38,235.73,147.24,250.37,4194,0,1
224.04,226.18,227.01,224.99,186.33,13510,0,1
224.19,226.67,227.21,294.79,153.58,4580,1,1
220.5,223.98,225.67,333.83,145.91,761,3,1
225.58,230.07,233.83,351.84,85.648,503,1,1
234.28,235.29,235.84,256.95,63.648,2213,0,1
230.63,231.73,232.36,180.68,146.28,3696,1,1
224.04,226.18,227.01,224.99,186.33,13510,0,1
232.95,233.28,234.22,139.29,129.45,1489,1,1
212.05,215.56,219.1,142.23,63.54,7436,2,1
212.05,215.56,219.1,142.23,63.54,7436,3,1
212.05,215.56,219.1,142.23,63.54,7436,1,1
228.03,229.44,232.95,71.714,94.119,923,0,1
228.97,230.16,233.2,58.833,144.37,2853,3,1
223.71,225.89,230.35,39.766,191.11,1941,1,1
224.04,226.18,227.01,224.99,186.33,13510,1,1
224.04,226.18,227.01,224.99,186.33,13510,1,1
224.04,226.18,227.01,224.99,186.33,13510,2,1
220.5,223.98,225.67,333.83,145.91,761,1,1
224.04,226.18,227.01,224.99,186.33,13510,1,1
213.47,217.41,220.81,219.89,247.07,1432,0,1
211.54,213.9,215.92,234.6,283.03,4081,1,1
207.16,200.76,195.47,119.06,296.59,476,1,1
238.15,237.8,237.02,42.291,269.65,2598,1,1
237.44,237.11,236.68,21.32,253.22,634,0,1
228.42,228.49,230.61,46.449,501.8,2265,2,1
206.94,209.42,212,156.29,556.55,6049,1,1
206.94,209.42,212,156.29,556.55,6049,0,1
206.94,209.42,212,156.29,556.55,6049,1,1
211.88,213.07,213.38,297.11,587.39,223,1,1
172.88,178.16,180.55,350.67,641.23,842,1,1
152.74,159.92,162.22,350.42,671.37,211,2,1
194.18,197.63,200.06,263.22,649.67,1973,3,1
189,193.61,196.57,227.42,651.09,894,2,1
199.34,202.4,204.23,223.87,601.25,2748,0,1
197.16,201.41,206.07,137.02,629.31,2063,1,1
195.59,199.86,204.82,137.02,666.74,478,0,1
201.52,204.97,209.69,88.395,656.34,7490,7,1
196.19,199.69,203.99,120.7,725.31,974,3,1
184.54,188.78,193.46,163.72,760.82,5482,1,1
184.54,188.78,193.46,163.72,760.82,5482,2,1
194.1,198.37,204.04,52.332,751.61,7191,0,1
194.1,198.37,204.04,52.332,751.61,7191,1,1
209.67,212.49,216.95,33.955,663.55,3524,1,1
201.52,204.97,209.69,88.395,656.34,7490,1,1
203.34,206.33,209.58,136.66,595.9,2092,1,1
199.34,202.4,204.23,223.87,601.25,2748,2,1
203.67,205.88,206.47,252.8,617.87,426,1,1
205.71,208.1,209.38,286.56,541.49,1573,3,1
164.98,170.93,175.57,298.74,725.13,871,3,1
199.62,201.55,203.75,182.16,674.62,248,1,1
187.13,191.22,195.12,192.98,709.64,871,1,1
209.67,212.49,216.95,33.955,663.55,3524,1,1
192.04,196.43,202.36,27.824,788.08,862,1,1
229.39,229.52,230.33,30.741,599.26,983,1,1
217.12,218.79,221.42,98.676,543.92,2864,1,1
210.8,213.13,214.94,173.42,501.72,2632,1,1
203.48,206.85,209.34,222.64,492.02,4731,0,1
243.87,242.84,238.75,232.36,87.307,554,1,1
230.26,232.41,234.09,296.71,71.909,3161,1,1
