@RELATION train_nonumpixels

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
166.57,140.65,129.46,-0.66148,10.271,203.33,20.598,14,3
160.34,134.97,121.05,21.676,12.854,255.26,12.026,20,3
146.74,119.02,105.07,10.673,12.144,320.81,91.429,13,3
147.71,117.49,101.49,44.657,12.222,344.05,58.537,18,3
153.94,120.92,106.9,67.503,10.762,397.69,45.352,12,3
220.23,214.54,206.5,28.007,34.729,168.9,181.57,6,3
221.81,218.04,210.64,14.753,5.827,207.21,171.8,8,3
211.29,207.69,201.66,21.703,56.336,274.76,168.75,4,3
204.2,202.89,197.21,16.847,7.328,342.58,165.23,8,3
199.14,194.75,189.3,12.218,5.173,410.15,175.1,4,3
202.7,200.33,195.6,64.527,54.449,500.96,169.58,9,3
186.87,175.51,163.83,-13.86,18.265,140.81,440.51,6,3
229.33,222.98,215.37,15.678,59.617,221.98,426.28,11,3
217.48,209.28,202.57,11.956,45.587,241.63,446.17,15,3
218.24,211.9,201.4,-11.786,8.027,278.76,433.41,10,3
205.52,198.54,190.5,10.303,60.595,351.29,446.02,19,3
170.57,167.55,160.77,-72.604,7.03,442.59,437.11,7,3
162.18,158.1,152.79,-58.488,7.824,502.08,440.1,12,3
166.16,157.12,154.88,55.688,24.414,190.22,677.41,3,3
225.23,217.97,209.17,49.53,24.621,211.32,669.32,4,3
225.94,220.74,210.31,25.954,35.405,248.23,666.4,2,3
213.54,206.54,198.54,15.23,37.608,292.49,676.22,3,3
202.79,196.35,191.72,35.415,70.243,351.89,684.87,11,3
182,177.2,173.09,20.51,59.383,409.67,687.09,7,3
170.29,165.02,159.15,21.213,77.101,473.71,690.89,12,3
202.42,199.44,190.78,-32.837,12.545,547.85,682.24,39,3
160.77,155.32,143.47,-60.511,13.825,572.9,707.08,30,3
168.33,166.61,158.05,14.865,18.677,575.08,759.88,37,3
212.02,185.96,174.82,23.883,19.831,40.333,339.22,45,3
210.46,184.75,174.92,-10.105,12.534,42.917,260.92,14,3
208.11,184.01,174.37,44.379,15.475,47.614,212.5,14,3
203.73,182.98,175.14,86.886,11.839,39.804,155.55,15,3
194,171.26,161.41,-34.771,15.144,34.037,112.41,15,3
97.273,93.467,92.713,10.32,71.294,196.78,384.59,9,5
62.722,56.852,49.463,73.377,93.402,167.26,338.48,4,5
69.395,59.78,50.902,26.693,54.469,177.99,280.63,1,5
46.897,49.414,53.293,29.285,11.272,192.43,257.34,8,5
87.764,78.701,70.479,10.578,74.709,193.9,238.76,11,5
76.854,71.629,64.674,0.92765,57.629,175.55,134.76,9,5
81.579,73.472,60.224,25.851,15.414,165.31,91.257,3,5
61.743,56.912,52.881,25.971,50.168,198.55,87.285,6,5
16.036,17.01,11.941,53.917,24.747,418.35,123.2,6,5
15.139,15.727,11.745,51.31,38.615,440.58,117.99,2,5
13.732,15.07,11.201,66.185,19.633,492.95,111.54,2,5
17.244,18.612,17.1,52.884,65.979,424.63,220.35,14,5
18.199,19.801,17.031,48.493,55.193,465.02,209.68,11,5
52.853,53.147,49.216,12.083,20.493,434.99,280.56,19,5
73.508,62.492,56.286,-0.0024002,22.916,475.62,278.21,60,5
74.833,80.524,79.167,71.403,39.417,482.86,278.86,48,5
69.196,63.982,50.964,20.126,60.872,434.59,371.02,6,5
69.909,64.455,52.473,25.166,22.446,435.38,358.44,4,5
84.926,84.79,76.506,12.817,91.571,481.27,359.88,6,5
70.373,64.345,48.732,35.619,28.924,432.92,406.31,5,5
71.295,66.451,54.139,48.655,40.189,446.66,402.98,1,5
92.178,92.726,87.466,75.948,29.24,505.21,415.53,11,5
118.42,98.62,75.889,87.926,24.432,421.24,477.47,35,5
69.938,58.14,40.363,20.519,12.523,445.28,490.95,16,5
85.717,73.755,44.34,25.417,30.917,466.21,481.64,5,5
69.938,58.14,40.363,20.519,12.523,445.28,490.95,2,5
67.746,61.635,44.206,23.282,6.015,451.89,591.94,8,5
41.731,41.641,35.385,27.597,22.67,434.4,577.41,3,5
72.473,65.6,48.945,19.556,81.682,446.53,556.82,17,5
40.677,39.193,29.648,37.538,69.746,472.24,565.01,1,5
40.677,39.193,29.648,37.538,69.746,472.24,565.01,3,5
76.656,66.291,45.651,22.106,23.083,403.06,534.34,13,5
92.655,78.572,65.89,15.995,49.765,431.26,634.38,5,5
54.356,54.97,47.926,41.166,44.561,457.27,636.52,5,5
57.165,58.349,50.266,26.883,10.687,476.1,637.2,18,5
56.22,53.278,46.851,32.792,17.48,422.32,716.17,15,5
38.361,37.791,31.889,4.271,11.378,492.02,723.5,9,5
36.847,39.883,35.288,87.209,30.714,437.92,757.77,5,5
78.792,61.917,52.042,-66.093,52.044,414.5,756,5,5
49.14,48.81,43.42,-28.687,14.012,414.39,795.47,14,5
47.547,47.932,42.719,-34.584,11.655,442.41,797.23,8,5
104.42,89.321,88.381,45.605,71.717,177.26,784.42,14,5
58.25,55.157,55.784,-23.915,13.731,200.57,790.2,10,5
39.909,41.636,46.455,12.132,50.695,216.09,790.36,11,5
104.08,89.365,89.746,52.924,74.988,184.54,731.84,9,5
105.31,87.628,87.301,77.776,7.596,206.64,742.27,18,5
103.8,85.891,86.217,-50.999,8.163,221.57,737.96,10,5
103.81,87.419,87.452,-21.492,11.011,179.13,706.03,25,5
59.587,54.787,54.227,19.557,87.578,202.65,707.8,8,5
60.43,56.16,57.539,40.928,10.04,211.75,721.06,4,5
113.6,102.02,99.883,36.628,10.532,171.12,610.7,25,5
125.04,117.01,113.92,-17.499,11.155,200.61,615.24,28,5
101.25,89.496,90.214,14.147,78.736,173.15,576.24,13,5
99.313,88.771,88.042,5.88,55.015,198.85,581.81,15,5
99.033,86.267,85.767,12.723,78.851,213.23,578.6,15,5
99.444,90.333,93.407,-38.979,61.847,177.19,524.48,3,5
96.68,86.84,90.8,31.141,78.032,190.84,528.56,11,5
98.615,88.308,91.923,17.114,94.874,196.95,525.36,17,5
84.041,84.784,88.77,-31.447,96.382,160.01,470.38,13,5
74.548,74.871,76.581,18.143,10.2,170.9,470.69,11,5
177.39,180.14,171.64,-11.047,14.165,588.22,721.81,25,7
93.492,88.85,79.2,12.046,89.189,570.05,566.19,15,7
75.546,68.232,57.888,12.983,67.444,563.64,539.36,21,7
136.97,134.46,123.96,5.685,29.416,594.62,477.88,56,7
75.12,67.791,56.916,68.693,67.443,566.74,378.34,20,7
75.841,71.33,61.838,77.193,75.015,574.95,354.02,23,7
66.149,62.012,52.895,14.058,72.294,571.64,255.2,9,7
48.061,50.064,43.655,8.766,56.152,589.31,89.991,1,7
52.315,54.054,47.449,83.471,64.024,589.02,106.05,1,7
220.76,242.57,254.76,61.815,0.72623,67.271,774.84,0,1
220.76,242.57,254.76,61.815,0.72623,67.271,774.84,0,1
208.01,239.34,254.8,35.045,12.005,38.068,744.6,2,1
202.78,238.35,254.67,64.778,0.55157,46.017,680.62,1,1
210.41,240.23,254.7,67.881,0.62175,35.354,624.62,0,1
248.32,251.54,253.86,60.791,11.693,34.83,558.19,0,1
252.92,253.34,253.4,55.964,0.7016,29.698,515.2,1,1
239.43,241.44,242.97,66.637,10.801,26.357,425.13,0,1
248.77,249.36,249.89,84.678,51.463,26.081,372.69,0,1
251.55,251.85,252.17,82.764,37.714,22.241,348.13,0,1
245.41,246.09,247.27,78.206,74.731,15.632,199.49,0,1
226.41,227.74,230.82,69.981,16.085,50.427,197.61,0,1
210.22,214.4,218.51,68.135,10.126,30.869,80.523,0,1
215.2,216.03,218.67,66.389,36.199,75.42,368.07,0,1
254.86,254.79,254.78,78.544,0.49249,69.299,491.58,0,1
208.97,234.23,246.7,63.76,72.973,73.474,606.08,1,1
196.23,235.58,254.91,59.873,0.61723,16.019,755.75,0,1
105.64,78.76,66.52,13.412,13.529,403.48,769.6,10,3
109.32,82.412,70.324,-19.066,11.813,414.76,728.15,12,3
112.83,87.028,73.056,-78.261,14.433,419.5,660,22,3
110.94,85.471,72.5,80.107,13.517,420.29,599.47,26,3
109.94,88.032,72.871,-61.727,18.179,438,463.45,33,3
117.71,89.762,76.714,-13.777,10.319,436.67,388.19,18,3
110.43,88.265,74.122,13.475,15.369,439.16,335.92,36,3
107.89,79.556,63.333,17.69,88.757,430.78,282.33,10,3
108.73,84.818,71.864,25.653,15.861,424.91,120.95,8,3
100.45,80.75,67.1,15.389,15.332,422.2,65.9,33,3
125.1,102.9,91,-54.359,15.171,209.5,76.048,17,3
133.34,106.4,95.021,2.818,17.842,211.7,123.26,13,3
131.73,106.8,96.633,-12.771,17.913,214.17,186.47,20,3
138.4,111.78,100.42,-41.848,17.881,223.02,259.6,27,3
140.16,111.5,99.553,-40.426,13.678,236.16,492.74,14,3
138.27,109.82,98.945,-12.334,13.7,237.18,571.53,8,3
106.62,83.624,73.943,-10.867,30.348,238.38,662.76,26,3
100.87,78.104,68.452,-10.567,33.275,242.07,739.09,13,3
143.08,115.6,104.56,-26.348,14.108,236.68,395.92,18,3
112.65,95.93,88.581,29.701,10.285,111.14,85.116,13,3
116.66,117.05,114.17,62.132,19.368,141.69,116.54,7,3
140.91,138.71,134.91,33.46,15.05,152.5,208.68,14,3
132.09,129.64,125.04,-46.106,27.378,170.1,288.76,13,3
136.25,131.68,124.77,88.569,20.781,168.77,377.98,2,3
118.54,118.94,116.15,-56.003,32.489,180.47,458.75,8,3
127.98,129.42,126.56,-13.884,27.475,185.5,535.78,7,3
120.18,120.43,118.14,-24.727,26.234,186.62,605.58,9,3
124.1,122.18,113.21,-38.302,22.48,194.32,678.75,11,3
123.58,120.5,114.53,-32.24,21.748,199.6,742.19,11,3
88.122,86.819,80.936,-22.106,19.986,191.52,789.88,30,3
82.671,80.08,72.79,-26.414,17.763,327.79,735.05,3,3
128.97,126.43,114.85,-15.464,22.719,334.85,669.88,1,3
157.18,146.23,135.59,-13.467,24.018,325.33,595.65,7,3
144.27,133.51,123.39,-12.863,15.172,327.99,508.41,10,3
162.44,152.8,140.46,14.225,61.093,319.22,408.14,8,3
138.62,131.57,122.12,48.987,11.333,325.11,305.95,10,3
100.94,98.778,92.742,28.255,15.039,326.27,203.07,11,3
143.84,136.02,124.69,32.78,58.043,330.97,75.258,8,3
59.129,54.454,42.289,-17.838,18.15,504.15,56.216,16,3
110.89,103.91,90.248,22.018,39.707,551.06,41.728,8,3
114.3,107.01,92.966,13.263,49.203,568.69,33.689,6,3
67.425,61.541,48.63,19.873,21.228,501.4,306.59,13,3
137.26,124.88,108.25,28.653,29.126,528.1,312.92,8,3
134.01,122.03,106.25,16.749,41.972,544.51,316.24,11,3
128.13,115.8,102.67,19.948,79.256,475.49,546.99,5,3
119.36,106.92,93.788,-20.386,10.091,512.1,555.02,5,3
119.36,106.92,93.788,-20.386,10.091,512.1,555.02,7,3
114.45,103.96,91.895,85.192,14.14,539.14,561.35,10,3
133.83,121.48,108.92,21.976,29.332,456.92,735.78,3,3
36.933,31.94,27.24,-0.87842,21.886,487.4,749.37,20,3
77.936,69.085,61.021,-29.901,32.652,501.38,750.66,109,3
95.643,85.75,76.771,-12.264,17.379,522.47,755.58,12,3
109.79,116.59,126.71,23.689,21.612,117.53,731.87,50,4
93.066,99.623,109.66,15.399,22,130.43,732.53,42,4
93.066,99.623,109.66,15.399,22,130.43,732.53,59,4
136.22,140.3,149.23,21.822,21.173,108.14,626.1,75,4
128.55,131.97,140.03,30.337,50.905,120.93,618.55,48,4
158.15,161.15,168.15,13.634,52.099,93.154,509,89,4
147.61,151.96,157.61,33.335,74.278,105.93,493.67,31,4
203,204.71,207.26,70.022,44.414,81.824,367.15,94,4
201.12,202.9,207.43,42.692,52.74,88.471,377.31,63,4
201.12,202.9,207.43,42.692,52.74,88.471,377.31,81,4
38.216,42.433,43.789,19.257,58.002,321.33,243.38,2,5
40.444,44.291,45.057,26.634,47.971,335.99,252.02,2,5
48.383,51.817,54.1,71.454,30.349,347.88,242.32,7,5
31.593,37.593,37.593,48.333,11.111,310.61,128.2,1,5
51.466,53.466,52.052,22.761,40.416,341.52,155.9,4,5
35.769,38.645,39.142,41.495,7.718,329.08,30.062,21,5
35.769,38.645,39.142,41.495,7.718,329.08,30.062,10,5
36.005,39.366,39.314,32.295,84.458,313.57,33.586,16,5
78.355,70.262,65.551,32.33,4.129,320.3,375.71,4,5
67.122,62.531,59.245,18.089,46.069,340,369.31,4,5
35.178,39.756,42.4,27.506,63.198,343.62,350.56,11,5
42.011,48.424,51.071,42.532,96.546,330.39,334.09,14,5
44.45,40.651,39.635,-9.983,95.697,307.51,477.44,8,5
66.557,58.557,55.985,41.861,48.626,326.26,475.27,3,5
55.723,51.5,49.366,-84.599,79.423,344.87,463.35,27,5
45.374,42.921,42.916,-13.649,75.752,343.17,450.73,5,5
41.679,37.787,36.233,-18.656,11.132,304.65,531.62,15,5
57.727,52.518,50.381,-29.77,14.715,340.81,539.72,16,5
48.776,47.983,48.19,-20.622,14.661,349.78,547.32,4,5
70.083,62.512,57.226,-29.223,18.51,351.43,571.63,25,5
98.963,87.545,78.754,-2.57,32.165,320.43,608.36,6,5
62.818,60.697,59.586,-38.727,18.565,346.12,635.21,10,5
91.615,85.423,75.385,-0.76602,85.647,354.42,646.96,12,5
92.658,89.207,81.631,-16.924,43.332,333.02,650.38,14,5
78.579,66.474,60.053,-70.253,49.103,319.63,688.74,4,5
38.563,34.096,31.041,-17.742,9.776,316.16,718.18,4,5
65.125,58.688,51.656,-19.744,16.078,341.84,716.22,21,5
82.516,75.194,68.226,-26.163,12.232,351.35,701.74,13,5
21.417,22.352,21.07,-27.119,87.769,324.1,783.57,6,5
54.957,48.903,48.806,-16.529,11.34,342.85,772.29,24,5
119.7,132.04,145.69,-29.04,53.21,221.21,775.32,19,5
131.5,143.68,158.04,-23.07,46.941,212.39,769.24,111,5
109.07,112.3,122.48,-28.391,45.794,204.41,780.11,45,5
159.52,175.06,197.91,-24.807,21.28,143.04,794.38,14,5
120.98,137.91,159.38,-33.298,59.721,133.78,776.27,47,5
120.98,137.91,159.38,-33.298,59.721,133.78,776.27,16,5
150.9,165.7,181.93,-14.824,47.276,110.2,667.7,7,5
147.9,163.7,179.52,-19.854,46.428,119.42,673.02,55,5
161.78,176.91,193.55,51.638,30.054,124.65,679.13,9,5
125.78,135.01,147.84,-29.836,53.326,204.95,709.81,141,5
148.21,160.18,170.67,-36.744,38.519,199.39,641.74,168,5
147.92,159.84,169.16,-23.263,39.818,203.13,578.24,136,5
205.3,218.86,228.41,17.524,24.269,197.19,562.41,3,5
147.68,159.24,169.84,-13.372,37.931,190.63,572.24,3,5
77.07,80.912,90.035,27.155,49.685,84.281,563.39,126,5
161.78,175.2,188.8,-22.209,35.107,111.41,558.07,4,5
181.36,196.21,211.8,15.171,19.074,87.062,438.38,1,5
150.42,163.77,178.3,-18.867,43.259,75.924,428.77,99,5
175.16,190.08,205.86,15.872,14.522,86.634,407.56,1,5
184.95,201.32,211.53,0.055694,55.031,170.63,430.89,5,5
96.931,103.17,112.83,-45.267,44.565,186.1,422.9,42,5
148.07,144.21,141.2,-20.83,47.483,197.02,394.7,17,5
191.52,206.48,219.5,-30.642,67.673,193.93,484.57,4,5
155.46,164.65,173.31,-44.661,89.387,202.6,496.78,174,5
203.96,216.82,225.63,-29.1,60.427,196.64,521.14,3,5
136.86,142.88,149.82,10.428,25.54,170.01,515.53,5,5
207.15,217.4,226.73,8.246,21.555,165.66,355.43,2,5
216.2,227.28,233.22,11.777,26.095,180.83,356.28,4,5
157.6,165.49,171.14,11.617,90.187,190.97,348.58,184,5
169.48,180.32,189.58,18.588,57.975,186.63,318.98,4,5
109.42,122.84,133.86,-14.757,46.397,159.81,280.9,66,5
188.89,203.28,213.15,36.577,0.86333,168.74,267.05,1,5
188.85,203.18,212.62,19.781,3.069,177.92,266.88,4,5
189.92,204.24,215.42,32.964,22.013,159.72,233.43,1,5
131.14,140.09,146.81,20.09,12.715,141.4,176.44,2,5
195.53,208.1,217.08,47.469,36.183,165.24,173.18,8,5
171.3,182.09,189.55,17.229,56.248,176.51,170.95,6,5
97.718,106.94,113.87,35.193,13.098,146.57,132.67,1,5
108.58,123.16,128.26,27.427,53.884,149.16,97.368,138,5
185.54,201.87,212.13,45.812,44.742,151.86,87.551,3,5
167.09,181.34,190.8,24.649,36.616,168.09,81.903,0,5
139.71,154.71,163.54,46.407,36.264,141.73,58.896,55,5
198.02,211.81,221.1,45.096,16.435,144.72,46.092,1,5
195.7,209.15,218.63,28.668,25.113,160.38,42.643,5,5
30.691,30.314,25.086,17.988,38.529,584.65,272.12,3,5
28.196,26.309,19.619,33.805,17.622,557.41,151.77,1,5
13.259,14.481,12.815,73.511,40.945,556,127,5,5
22.055,22.781,20.11,22.636,39.697,531.97,375.47,3,5
33.238,28.238,24.833,67.606,38.123,541.86,408.98,3,5
22.25,20.674,17.767,-0.7599,5.129,528.27,474.31,5,5
13.606,13.268,11.549,79.648,46.506,531.65,604.94,5,5
15.609,16.132,12.883,7.085,48.082,534.72,677.45,4,5
36.429,30.476,26.774,10.068,35.526,526.01,705.3,4,5
11.128,12.872,12.198,44.762,38.896,520.58,720.85,2,5
24.186,20.348,17.776,-16.004,77.394,505.87,783.12,18,5
214.21,220.13,225.16,51.214,0.63406,42.289,777.87,1,1
216.95,223.47,229.42,50.121,0.67835,37.683,721.78,0,1
216.95,223.47,229.42,50.121,0.67835,37.683,721.78,0,1
222.6,228.94,235.2,66.216,0.50038,40.085,608.22,1,1
224.87,232.04,239.15,69.729,0.51368,49.316,528.65,0,1
224.47,233.18,241.62,69.264,0.44377,69.208,466.28,1,1
223.77,232.52,241.4,43.288,0.9127,74.797,359.47,1,1
210.57,225.36,240.89,36.313,11.728,60.057,304.44,2,1
215.76,226.65,239.09,43.85,0.97267,31.754,187.39,2,1
214.18,225.39,238.25,48.235,10.277,52.123,133.18,1,1
190.32,210.04,230.03,40.801,16.557,40.109,17.517,0,1
190.32,210.04,230.03,40.801,16.557,40.109,17.517,2,1
119.28,106.65,92.709,3.859,82.982,168.79,785.07,12,3
123.59,105.12,89.824,-48.483,80.596,228,798.59,11,3
104.45,87,72.061,-25.05,27.506,190.33,733.41,12,3
116.3,94.777,76.532,-10.867,16.208,219.16,739.86,63,3
107.55,89.565,71.338,-21.619,24.706,271.51,742.58,18,3
110.84,85.969,64.323,-11.288,15.565,300.15,745.55,7,3
97.21,74.362,53.257,-17.37,20.795,337.89,751.32,6,3
87.07,72.38,54.329,-22.682,26.897,379.48,752.04,44,3
119.63,101.15,82.978,-11.961,24.69,164.46,643.35,47,3
119.74,101.46,83.66,-54.338,23.016,210.94,650.66,18,3
116.02,91.965,71.332,-67.595,21.377,253.48,653.59,16,3
119.1,97.941,76.622,-0.63236,26.521,268.23,656.77,10,3
108.88,85.187,64.293,-4.12,20.951,306.81,660.43,51,3
116.44,95.723,74.838,23.744,21.122,327.71,661.14,9,3
94.042,73.312,53.177,-11.73,21.078,369.05,662.03,4,3
119.77,93.05,64.383,-14.005,29.894,418.82,656.97,42,3
111.2,81.305,54.593,-62.381,23.915,436.39,658.68,10,3
106.19,77.627,53.339,-21.962,22.632,442.68,750.78,5,3
124.38,113.67,97.719,10.118,18.49,148.93,566.92,24,3
139.45,118.47,100.41,60.074,78.165,181.97,578.76,7,3
130.65,103.91,82.87,9.281,14.387,238.91,584.26,27,3
121.21,95.202,72.067,-5.161,19.498,279.64,575.1,36,3
113.07,87.174,64.577,-0.50126,17.555,331.77,575.43,32,3
106.02,81.967,58.77,2.151,16.944,376.56,579.82,21,3
105.18,81.765,58.714,-41.254,22.605,408.51,582.04,11,3
101.91,72.207,46.694,-15.489,49.344,432.86,593.03,8,3
133.47,99.814,72.644,13.31,54.742,245.98,490.19,10,3
132.48,103.09,77.931,10.562,11.934,277,490.98,16,3
131.47,103.85,79,5.479,14.632,328.32,497.13,6,3
94.317,72.882,52.795,-78.528,23.861,381.9,483.53,32,3
124.07,97.512,68.854,0.6745,23.429,420.72,498.63,3,3
125.77,101.8,78.367,-0.1188,23.936,261.67,419.07,63,3
129.6,101.52,78.521,50.454,25.659,285.73,417.02,13,3
121.92,87.583,62.75,13.603,12.928,382.5,426.5,20,3
125.48,100.14,74.105,57.986,14.802,414.1,412.8,14,3
131.33,97.619,70.333,-56.872,70.794,247.14,314.67,10,3
108.56,80.813,57.182,24.605,15.993,305.83,307.62,15,3
70.879,72.667,61.712,-17.124,31.204,375.55,328.02,7,3
101.56,76.295,50.477,36.119,18.503,427.14,299.67,43,3
114.52,85.031,62.446,72.242,11.638,243.76,233.77,9,3
127.43,103.43,78.73,26.919,15.02,283.59,229.97,40,3
130.16,103.34,76.766,0.78441,15.7,326.78,235.09,7,3
112.04,82.911,58.645,76.173,66.283,376.83,237.55,11,3
92.923,70.12,51.231,16.074,15.284,235.8,128.17,10,3
99.557,80.807,60.014,9.724,21.389,316.95,122.37,8,3
85.962,64.239,44.874,18.971,14.159,357.89,117.23,7,3
83.076,69.804,49.283,43.771,23.538,417.57,87.696,43,3
94.743,80.638,64.886,15.966,16.612,207.55,55,7,3
83.939,70.098,53.012,15.28,19.951,281.41,48.671,16,3
81.683,65.03,47.208,7.745,13.859,385.06,25.312,4,3
43.198,41.926,33.049,27.077,22.616,437.91,94.444,23,3
107.11,86.184,62.885,0.24695,11.86,342.01,76.034,8,3
93.787,70.148,48.328,-0.1763,19.389,327.13,176.41,11,3
115.6,84.814,61.2,70.831,75.539,332.31,327.06,8,3
129.36,95.361,68.75,-60.004,69.654,336.22,440.72,12,3
128.29,98.317,70.317,0.21162,46.235,337.86,625.68,7,3
138.96,110.65,86.526,2.773,14.266,280.86,626.51,4,3
127.26,102,80.238,-11.94,13.025,220.4,669.93,13,3
138.11,111.74,89.128,24.673,12.835,220.51,615.62,20,3
128.31,107.62,89.077,12.431,71.432,166.85,689.62,9,3
81.5,79.529,76.571,50.209,12.433,137.91,12.829,18,4
46.094,45.617,41.529,14.231,78.087,178.58,25.779,6,4
38.467,39.448,35.726,17.469,60.377,192.05,18.448,4,4
74.667,75.741,70.759,10.695,71.637,149.59,179.3,12,4
76.154,76.846,72.077,-86.574,6.9,148.38,221.62,11,4
149.43,158.53,162.9,22.831,54.069,138.17,370.07,30,4
79.333,80.846,76.641,18.636,55.295,144.64,376.69,10,4
51.849,54.192,51.466,-14.753,71.331,152.43,517.4,8,4
59.563,63.287,63.471,86.789,12.951,121.63,525.7,22,4
75.679,79.893,80.786,37.29,93.971,130.89,517.5,14,4
82.526,83.158,80.14,18.599,71.337,87.018,606.6,5,4
73.556,75.244,70.244,-11.27,63.926,98.6,610.49,9,4
74.212,75.818,71.788,-58.511,81.851,111.67,722.39,10,4
142.11,144.37,135.07,-99.215,65.964,234.17,370.73,109,5
125.08,130.16,122.7,13.403,55.799,246.65,357.4,7,5
94.235,95.757,87.13,-65.907,70.387,313.62,360.22,22,5
91.373,96.119,90.864,92.361,60.969,304.79,346.12,30,5
104.29,109.89,105.53,-21.576,47.707,183.42,444.38,28,5
104.29,109.89,105.53,-21.576,47.707,183.42,444.38,30,5
140.06,142.45,132.55,11.887,43.447,192.55,363,61,5
58.096,61.824,59.888,48.253,35.957,172.7,214.02,10,5
88.634,92.78,86.439,15.145,54.451,179.32,167.46,101,5
101.67,106.87,104.4,19.006,37.74,177.61,271.4,117,5
110.34,104.91,101.06,28.691,49.893,233.8,269.68,17,5
90.944,85.31,72.535,-21.141,85.768,320.35,272.51,197,5
121.44,130.33,124.41,24.629,36.401,294.17,273.58,61,5
35.316,40.642,36.071,45.277,24.789,371.58,272.09,12,5
35.316,40.642,36.071,45.277,24.789,371.58,272.09,9,5
50.441,56.398,48.924,59.84,22.644,389.78,174.82,21,5
73.596,74.86,62.456,45.697,37.362,369.98,139.21,76,5
123.02,120,106.1,35.265,94.437,299.63,177.62,104,5
104.12,78.692,55.754,-0.047887,24.472,260.35,172.65,21,5
103.11,111.24,106.98,43.391,38.892,233.76,180.97,17,5
93.535,101.13,97.371,39.74,34.587,236.07,166.78,80,5
80.098,79.52,75.113,41.507,38.383,170.58,78.446,24,5
36.75,40.795,38.241,44.572,16.953,237.4,86.027,37,5
15.323,19.129,15.634,41.254,12.558,309.57,78.774,6,5
15.943,10.057,80.571,26.102,51.523,378.69,76.8,16,5
31.763,31.474,24.074,45.631,19.585,386.1,79.519,11,5
136.9,131.38,119.13,-12.297,47.38,238.94,458.39,7,5
81.317,80.561,73.073,-20.521,58.471,288.17,456.12,32,5
137.6,140.85,130.29,85.836,55.885,378.09,445.88,144,5
55.256,61.919,54.965,-96.509,32.917,381.66,537.4,100,5
57.638,64.225,57.038,-22.956,30.654,380.29,550.65,42,5
58.704,64.327,58.653,-12.644,34.723,373.17,548.33,86,5
72.237,80.18,75.561,-20.216,37.775,304.3,531.85,27,5
126.23,127.46,118.61,-24.977,84.46,247.66,540.6,53,5
67.93,75.333,73.228,-53.123,69.021,255.95,510.33,218,5
166.74,175.6,167.64,0.29216,98.306,196.81,528.48,29,5
101.85,101.63,97.198,-30.654,35.049,153.48,491.07,151,5
90.298,89.894,81.936,88.815,38.564,112.04,545.26,12,5
154.33,137.18,129.7,33.288,70.339,84.727,670.24,6,5
100.53,98.442,93.488,-0.70674,60.827,97.419,682.47,58,5
67.475,67.375,63.075,-13.911,71.577,97.85,688.4,131,5
70.31,73.452,75.476,-16.227,40.798,90.929,641.86,94,5
75.207,80.049,77.354,-13.285,44.004,144.16,612.6,38,5
145.31,145.76,136.74,-44.467,92.715,192.17,615.84,189,5
35.856,42.568,40.865,-31.165,27.483,249.82,619.39,63,5
114.34,117.02,111.19,-35.818,49.438,305.72,623.35,180,5
70.704,62.136,46.549,-35.353,30.643,369.4,641.28,45,5
54.196,61.089,56.768,-22.593,34.591,369.88,716.21,40,5
73.44,67.578,49.358,-19.386,26.423,444.98,572.36,21,5
41.94,38.562,26.202,10.329,21.487,427.24,565.34,8,5
32.557,38.797,31.532,72.084,13.55,448.87,723,30,5
69.61,70,62.206,-13.953,52.776,292.4,707.23,69,5
78.901,86.049,82.346,-21.965,31.19,302.31,696.53,8,5
72.852,72.889,63.815,-14.063,54.983,233.48,700,141,5
90.423,96.974,93.487,-36.2,33.068,254.44,707.91,36,5
86.98,80.516,68.69,89.639,20.221,260.79,695.87,21,5
84,75.13,62.475,12.659,31.95,207.51,691.28,56,5
72.924,76.076,73.076,-26.527,43.665,135.61,691.86,6,5
70.529,68.206,63.98,-21.865,32.691,137.89,746.8,13,5
69.662,68.103,59.324,-25.629,35.442,202.25,768.59,59,5
71.013,79.177,76.747,-48.638,45.932,251.61,765.18,48,5
66.064,61.681,51.787,-39.503,24.893,299.74,780.44,33,5
64.75,56.72,42.856,-11.343,23.381,377.14,792.55,30,5
109.45,99.855,83.053,15.266,35.555,570.24,726.64,4,7
110.66,101.2,84.043,10.599,46.172,510.59,692.06,5,7
115.67,104.12,88.163,57.453,31.537,521.6,641.16,5,7
117.57,104.31,86.557,-0.3584,55.156,535.35,505.09,9,7
115.58,103.64,85.778,-64.451,57.741,542.44,407.8,6,7
